"ZoteroID","Title","Publication Year","Author"
"ZFGGMV2T","Primera denuncia de un petrel de Kerguelen colectado sobre la costa Atlantica de Sudamerica.",1979,"Escalante, R."
"UBT9F2T7","Sex-specific chick provisioning and diving behaviour in the wedge-tailed shearwater Puffinus pacificus",2006,"Peck, D. R.; Congdon, B. C."
"T8U6GPHE","IMMATURE NORTHERN GIANT PETRELS MACRONECTES HALLI VISITING THE COAST OF PERU",2009,"Zavalaga, Carlos B.; Engblom, Gunnar; Alfaro-Shigueto, Joanna; Mangel, Jeffrey"
"ZCEFEKZ5","Post-breeding dispersal of Northern Giant Petrels Macronectes halli from Marion to Bouvet Islands.",2002,"Keith, D. G.; Harck, B. I. B.; Ryan, P. G.; Mehlum, F."
"JX887S7Z","Mutation bei Rotkopfigen Papageiamadinen (Erythrura psittacea).",1969,"Kraus, H."
"FZXCVZHJ","Seasonal trends of waterbirds at Vourkari inlet, western Attiki, Greece",2011,"Liordos, Vasilios"
"2J8P47GD","Interspecific differences in concentrations and congener profiles of chlorinated and brominated organic pollutants in three insectivorous bird species",2009,"Dauwe, Tom; Van den Steen, Evi; Jaspers, Veerle L. B.; Maes, Koen; Covaci, Adrian; Eens, Marcel"
"963UKHBZ","Systematic list for 1983.",1984,"Venables, W. A."
"I7PF42G4","RINGED BIRDS RE CAPTURED IN VENETIA ITALY 3",1981,"G, RALLO"
"QBGFI6KR","Super-normal clutches and female-female pairs in Gulls and Terns breeding in Poland",2007,"Betleja, Jacek; Skorka, Piotr; Zielinska, Monika"
"4MGKP6AH","[Mediterranean gull - further on the advance?]",2006,"Meister, Philipp"
"ZFEVQ6P2","Alimentacion de la gaviota cabecinegra en Gipuzkoa.",1991,"Gorospe Rombouts, G."
"R4E3J8CH","Possible origins of Mediterranean gulls in Bedfordshire.",2009,"Lynch, John P."
"FMHZ249P","Changing distribution of Mediterranean gull. Increase in Mediterranean gulls in the Antwerp harbour outside the breeding season.",2012,"Vogels, Bram; Flamant, Renaud"
"6PP6RJAE","PATTERN OF MEDITERRANEAN GULL RECORDS AT BLACKPILL, WEST-GLAMORGAN",1976,"HUME, RA"
"TD8DQ9IZ","[The expansion of larids in the Camargue: a healthy or a dysfunctioning population?]",1998,"Sadoul, Nicolas"
"T4B9IW33","Contrasting patterns of wetland use by sympatric larids in winter",2012,"Liordos, Vasilios"
"M6KXJB6G","Mediterranean gulls colour-ringed in the Netherlands and Belgium as seabirds in Portugal.",2008,"Poot, Martin; Flamant, Renaud"
"Z8WHANE6","On the causes of the breeding range expansion in the Mediterranean gull Larus melanocephalus in Europe.",2005,"Van Impe, Jacques"
"BBD8EJ45","NUMBERS, BEHAVIOUR AND ORIGIN OF MEDITERRANEAN GULLS LARUS MELANOCEPHALUS WINTERING ALONG THE WEST COAST OF SOUTHERN PORTUGAL",2006,"Poot, Martin; Flamant, Renaud"
"5VM3MU37","A new breeding population of Mediterranean Gulls Larus melanocephalus in the species' main wintering area maintains independent spatial dynamics",2016,"Carboneras, Carles; Ignacio Dies, Jose"
"2UF9NC9Z","Offshore foraging of Mediterranean gulls Larus melanocephalus in Portugal during the winter.",2003,"Poot, Martin"
"CR3S4JE9","Range expansion of the Mediterranean gull Larus melanocephalus: Probability of success in Bavaria",1997,"Pfeifer, Robert; Stadler, Jutta; Brandl, Roland"
"F5STTRVD","[Development of the breeding population of Mediterranean Gull (Larus melanocephalus) in the Seewinkel, Austria]",2000,"Laber, Johannes"
"J46NP3W3","ENLARGEMENT OF THE NESTING AREA OF THE BLACK-HEADED GULL LARUS-MELANOCEPHALUS",1973,"G, KRIVENKO V.; I, LYSENKO V.; P, FILONOV K."
"CIB6PFCK","[The Mediterranean gull (Larus melanocephalus) in Comunidad Valenciana.]",2007,"Tirado, Miguel"
"RSDIBZN9","Inferring geographic origin, population structure and migration routes of a wintering population of Mediterranean gulls from resightings data",2013,"Carboneras, Carles; Tavecchia, Giacomo; Genovart, Meritxell; Requena, Susana; Olive, Marc; Oro, Daniel"
"3PDBP7M3","New information about Larus melanocephalus Temminck",1956,"MAYAUD, NOEL"
"5WHK4JX4","Il gabbiano corallino (Larus melanocephalus) nidifica in Italia.",1978,"Angle, G. S."
"UZ8HZ2S2","Endangered and rare breeding birds in Denmark 1998-2012 Final report from the Danish Ornithological Society Working Group on Endangered and rare breeding birds (DATSY)",2014,"Nyegaard, Timme; Meltofte, Hans; Tofft, Jesper; Grell, Michael Borch"
"BBMCM3VA","Seasonal patterns of abundances of some wetland birds in Pulicat Lake, Andhra Pradesh, India",2006,"Raghavaiah, P. S.; Davidar, Priya"
"X6F29RZK","Systematic list.",1983,"Turner, R."
"C63PRA7A","Birds in Hampshire, 1984.",1985,"Clark, J. M.; Steventon, D. J.; Wiseman, E. J.; Cuthbert, C.; Eyre, J.; Smallbone, A.; Stephenson, G.; Walters, J."
"NFNASATB","The Mediterranean gull in Ireland, 1956-1985.",1987,"Madden, B."
"G58XGAUV","Spring migration of gulls Laridae studied on the ""Hryniewicze"" rubbish dump near Bialystok (NE Poland) in 2005-2015",2015,"Krol-Kogus, Barbara; Polakowski, Michal; Dudzik, Krzysztof"
"PU729W4F","Trophic relations of the Mediterranean gull during the nesting period at the Black Sea State Reserve. Report 2. The spatial-temporal charasteristics [sic] of trophic relations.",1990,"Ardamatskaya, T. B.; Vakarenko, V. I.; Petrusenko, A. A."
"X6KPKJD3","Presenze di specie poco frequenti di Sulidae, Stercorariidae e Laridae lungo la costa emiliano-romagnola.",1984,"Rinaldi, A.; Ferrari, C."
"E4FWMI2P","[Immigrants in the search for partners: Mediterranean gulls.]",1999,"Kube, Jan"
"7V2T73BF","Levels of Organochlorine Pesticide Residues in Blood Plasma of Various Species of Birds from India",2010,"Dhananjayan, Venugopal; Muralidharan, Subramanian"
"RVKXIEQE","NOTES ON THE MEDITERRANEAN BLACK-HEADED GULL LARUS-MELANOCEPHALUS ON THE BULGARIAN BLACK SEA COAST",1980,"D, ROBEL; D, KOENIGSTEDT"
"W6ZGD467","Population trend and current situation of the Mediterranean Gull Larus melanocephalus in Germany.",2002,"Boschert, Martin"
"UCXQ8964","Mediterranean Gulls Larus melanocephalus wintering along the Mediterranean Iberian coast: numbers and activity rhythms in the species' main winter quarters",2011,"Cama, Albert; Josa, Pere; Ferrer-Obiol, Joan; Manuel Arcos, Jose"
"Z7DVPH9A","THE MEDITERRANEAN GULL LARUS-MELANOCEPHALUS AS A BREEDING BIRD IN THE NETHERLANDS AND EUROPE",1990,"L, MEININGER P.; F, BEKHUIS J."
"5PIK7TKF","NESTING AND MIGRATIONS OF THE MEDITERRANEAN BLACK-HEADED GULL LARUS-MELANOCEPHALUS ON THE COAST OF NORTHERN FRANCE",1978,"T, MILBLED; C, APCHAIN"
"HS9NXSQE","Low mercury contamination in Mediterranean gull Larus melanocephalus chicks in Greece",2013,"Goutner, Vassilis; Becker, Peter H.; Liordos, Vasilios"
"WME67HBU","Breeding biology, biometry and ethology of the Mediterranean gull (Larus melanocephalus) in the Czech Republic.",2007,"Poprach, Karel; Haluzik, Marek; Chytil, Josef"
"3TBNKVNQ","Mediterranean Gull Larus melanocephalus helping Black-headed Gulls Larus ridibundus during breeding",1997,"Van Impe, Jacques"
"XM8U3INC","Migration patterns of the Czech population of the Mediterranean gull (Larus melanocephalus).",2010,"Chytil, Josef; Poprach, Karel; Haluzik, Marek"
"52I2QSWQ","SULA-BASSANA STERCORARIIDAE AND LARUS-MELANOCEPHALUS IN EAST SICILY ITALY",1984,"C, IAPICHINO"
"H5SP7VR2","TO A DEFINITE ESTABLISHMENT OF THE MEDITERRANEAN GULL LARUS-MELANOCEPHALUS IN THE NETHERLANDS",1978,"H, JANSEN F.; A, REMEEUS"
"E66IXVAJ","Age-specific density-dependent survival in Mediterranean Gulls Larus melanocephalus",2009,"te Marvelde, Luc; Meininger, Peter L.; Flamant, Renaud; Dingemanse, Niels J."
"8HRFI7AW","Mediterranean Gull.",2013,"Bordjan, Dejan"
"9RS7GG7G","Schwarzkopfmowen (Larus melanocephalus) uberwintern in Stuttgart.",1995,"Kroymann, Burkhard; Kroymann, Linde"
"6WHNTZHM","Ein Nachweis der Schwarzkopfmowe, Larus melanocephalus Temminck, im Steirermark (Aves).",1977,"Weissert, B."
"XH83JV4U","Post-breeding season diet of the Mediterranean gull Larus melanocephalus at the Bulgarian Black Sea coast.",2004,"Milchev, Boyan; Kodjabashev, Nikolay; Sivkov, Yanaki; Chobanov, Dragan"
"V5FFSZ8F","Attribution index for changes in migratory bird distributions: The role of climate change over the past 50 years in China",2016,"Wu, Jianguo; Shi, Yingjie"
"DNN277NS","Treatise on Estuarine and Coastal Science, Vol 6: Trophic Relationships of Coastal and Estuarine Ecosystems",2011,NA
"NW7KRJ6V","Breeding populations of seabirds in Svalbard",1995,"Isaksen, Kjell; Bakken, Vidar"
"6PGHRMIV","Some changes in the bird-fauna of the Swedish East Coast [Engl. summ.]",1964,"OLSSON, VIKING"
"WVKNNN7W","Long-term trends and sources of organochlorine contamination in Canadian Tundra Peregrine falcons, Falco peregrinus tundrius",1996,"Johnstone, R. M.; Court, G. S.; Fesser, A. C.; Bradley, D. M.; Oliphant, L. W.; MacNeil, J. D."
"929UMBWS","P,P'-DDE, POLYCHLORINATED BIPHENYLS, AND ENDRIN IN OLD-SQUAWS IN NORTH-AMERICA 1969-73",1978,"PETERSON, SR; ELLARSON, RS"
"HVEZCWMA","Body molt of male Long-tailed Ducks in the near-shore waters of the North Slope, Alaska",2003,"Howell, M. D.; Grand, J. B.; Flint, P. L."
"DSSMMDCR","Miscellaneous notes",1935,"STANFORD, J. K.; al, Et"
"FPI62QDV","Parent recognition in chicks of the ground-nesting, nidifugous Saunders's Gull Saundersilarus saundersi",2013,"Yoon, Jongmin; Joo, Eun-Jin; Yoon, Hyun-Joo; Park, Hyon-Sook; Park, Shi-Ryong"
"K2B8IQNX","Seabird use of discards from a nearshore shrimp fishery in the South Atlantic Bight, USA",2011,"Jodice, Patrick G. R.; Wickliffe, Lisa C.; Sachs, Elena B."
"KKHSBTVG","A study of bird movements during August at Cap Rhir, Morocco.",1984,"Lethaby, N. A.; Silcocks, A. F.; Thompson, P. M.; Pillinger, J."
"HJKQUTJM","SEA BIRDS FOUND DEAD IN NEW-ZEALAND IN 1975",1977,"R, VEITCH C."
"FU4A3VMA","FIRST REPORT OF SANDWICH TERNS IN PERU",1971,"CAMPBELL, KE"
"EKBVRUXH","CAYENNE X SANDWICH TERNS NESTING IN VIRGIN-ISLANDS, GREATER-ANTILLES",1984,"NORTON, RL"
"GWAA29SB","Sandwich tern Sterna sandvicensis in a changing bird community and the need for alternative breeding sites.",1980,"Mathiasson, S."
"V5Z7WZEH","WINTER COUNTS AT A ROOST OF SANDWICH TERNS STERNA-SANDVICENSIS IN THE VENETIAN LAGOON NORTHEASTERN ITALY",1989,"G, CHERUBINI"
"3M4P9F8W","Ecological data on bird species of the Wadden Sea. Sandwich tern (Sterna sandvicensis Latham).",1981,"Rooth, J."
"KSBGWEIK","Spring migration of Sandwich terns Sterna sandvicensis along the Dutch coast: interpretation of the seasonal pattern.",1989,"Platteeuw, M.; Stegeman, L."
"KP6P2EUH","SOCIALLY CONDITIONED MORTALITY OF NESTLINGS IN THE THALASSEUS-SANDVICENSIS (LARIDAE) COLONIES ON THE KRASNOVODSK BAY ISLANDS .2. ROLE OF COLONY STRUCTURE AND ORGANIZATION",1981,"GAUZER, ME"
"6NNKAH7S","ORIGINS, OCCURRENCE AND MOVEMENTS OF SANDWICH TERN THALASSEUS SANDVICENSIS IN SOUTHERN AFRICA",2011,"Tree, A. J."
"967UJIRC","NESTING BIOLOGY OF THE SANDWICH TERN THALASSEUS-SANDVICENSIS LATH",1987,"P, KAVERKINA N.; V, BABICH N."
"TF5IEI6C","THE MIGRATION OF EUROPEAN SANDWICH TERNS STERNA-STERNA-SANDVICENSIS 1",1981,"P, MOLLER A."
"IN5RCIFS","Evaluation of the status of conservation of the Cabot's Tern (Thalasseus acuflavidus) in Brazil",2011,"Efe, Marcio Amorim; Bonatto, Sandro Luis"
"2FS6XUTH","Report of the Brazilian National Banding System (1986-1995).",2007,"Barbosa Filho, Roberto C.; Roos, Andrei L.; Alves Lacerda, Raquel C.; Costa, Joseilson de A.; de Freitas, Getulio L.; Arantes, Murilo S."
"Q4MMGPFK","Additional recoveries of banded North American birds in Europe.",1987,"Dennis, J. V."
"ZEXC34DK","FIND OF A SANDWICH TERN STERNA-SANDVICENSIS A BREEDING BIRD IN THE BLACK SEA AS A BREEDING BIRD IN A COLONY ON THE BALTIC SEA COAST OF EAST GERMANY",1988,"R, SCHMIDT; H-U, DOST"
"6CX4T3B4","Sandwich terns Sterna sandvicensis at the Hompelvoet and Markenje, 1979-88.",1989,"Derks, P. J. T."
"BEPS4FNI","Zug und Rast der Brandseeschwalbe (Sterna sandvicensis) auf Helgoland in den Jahren 1969-1983.",1987,"Schumann, K."
"8I4HAV28","Functional and causal aspects of nest-distribution in colonies of the sandwich tern (Sterna s. sandvicensis Lath.).",1977,"Veen, J."
"WD3KRHB7","ECOLOGY OF SANDWICH TERN (THALASSEUS-SANDVICENSIS-LATH) AT BOUNDARY OF DISTRIBUTION RANGE",1976,"POSLAVSKII, AN; KRIVONOSOV, GA"
"IQ4ARMXF","Population size, breeding frequency and survival of Salvin's albatrosses (Thalassarche salvini) at the Western Chain, The Snares, New Zealand",2011,"Sagar, P. M.; Charteris, M. R.; Carroll, J. W. A.; Scofield, R. P."
"N5PNTH9M","New records of Salvin's albatross (Thalassarche salvini) from fishing boats off southern Chile",2009,"Cabezas, Luis A.; Moreno, Carlos A.; Arata, Javier"
"AVEEFMGN","Challenges and prospects of population genetic studies in terns (Charadriiformes, Aves)",2007,"Faria, Patricia J.; Baus, Erika; Morgante, Joao S.; Bruford, Michael W."
"IP9ZGC6T","RECOVERIES OF ROYAL TERNS BANDED IN THE CAROLINAS",1971,"T, VAN VELZEN W."
"ABNWIJF9","Encounters of Royal Terns (Thalasseus maximus) Banded in South Carolina",2015,"Sanders, Felicia J.; Ray, Stacy J."
"4PHWJWFI","Demographic and tumour prevalence data for juvenile green turtles at the Coastal-Marine Protected Area of Cerro Verde, Uruguay",2016,"Lopez-Mendilaharsu, Milagros; Velez-Rubio, Gabriela M.; Lezama, Cecilia; Aisenberg, Anita; Bauza, Antonia; Berrondo, Laura; Calvo, Victoria; Caraccio, Noel; Estrades, Andres; Hernandez, Martin; Laporta, Martin; Martinez-Souza, Gustavo; Morales, Melisa; Quirici, Veronica; Rios, Mariana; Fallabrino, Alejandro"
"N2NHWJJC","THE NESTING SEABIRDS OF GUIANA",1990,"J-L, DUJARDIN; O, TOSTAIN"
"J3ZQPHCD","FORAGING DISTANCES BY MARINE BIRDS UTILIZING SPOIL ISLANDS IN THE ESTUARINE CAPE FEAR RIVER NORTH CAROLINA USA",1987,"J, SCHWARTZ F."
"HKR4FQAJ","Population structure in the South American tern Sterna hirundinacea in the South Atlantic: two populations with distinct breeding phenologies",2010,"Faria, Patricia J.; Campos, Fausto P.; Branco, Joaquim O.; Musso, Cezar M.; Morgante, Joao S.; Bruford, Michael W."
"6NGQ3QRR","Birds in south, mid and west Glamorgan in 1981.",1981,"Smith, R. G."
"IZ3XJ479","Seabirds on the gas extraction platforms of Chuchupa, Guajira, Colombia.",2010,"Marquez, Juan Carlos; Lopez-Victoria, Mateo"
"KK7S63FV","Vagrancy in Royal Terns: a Mexican Connection.",2011,"Collins, Charles T.; Knapp, Peter L."
"DNTH537X","ROYAL AND CAYENNE TERNS BREEDING IN TRINIDAD WEST INDIES",1965,"FFRENCH, R.; COLLINS, CT"
"7WU54RV4","Using chorotypes to deconstruct biogeographical and biodiversity patterns: the case of breeding waterbirds in Europe",2008,"Real, Raimundo; Olivero, Jesus; Mario Vargas, J."
"3G8QPA2A","STABLE-NITROGEN ISOTOPE ENRICHMENT IN AVIAN-TISSUES DUE TO FASTING AND NUTRITIONAL STRESS - IMPLICATIONS FOR ISOTOPIC ANALYSES OF DIET",1993,"HOBSON, KA; ALISAUSKAS, RT; CLARK, RG"
"IKV5VGEK","AMBLYOMMA-LOCULOSUM (IXODIDAE) - 1ST RECORD FROM CONTINENTAL AFRICA",1977,"UILENBERG, G."
"2XMFRDR5","Mercury levels in the feathers of breeding seabirds in the Seychelles, western Indian Ocean, from 1996 to 2005",2010,"Ramos, Jaime A.; Tavares, Paula C."
"V74J5K4S","Inter-annual variability in the breeding performance of six tropical seabird species: influence of life-history traits and relationship with oceanographic parameters",2013,"Catry, Teresa; Ramos, Jaime A.; Catry, Ines; Monticelli, David; Granadeiro, Jose P."
"SGWRPAFT","The breeding seabirds of Shark Bay, Western Australia",2000,"Burbidge, Andrew A.; Fuller, Phillip J."
"4AG7SI3I","Adult Survival and Breeding Dispersal of Roseate Terns Within the Northwest European Metapopulation",2008,"Ratcliffe, Norman; Newton, Steve; Morrison, Paul; Merne, Oscar; Cadwallender, Tom; Frederiksen, Morten"
"KWRIEPHA","Three Australian leg-flagged Roseate Terns found at Caiyu Archipelago of",2012,"Lin, Zhi; He, Fenqi"
"M7TXJGAX","NORTHEASTERN MARITIME REGION",1972,"W, FINCH D."
"Q5XJ2AM5","ANNUAL SURVIVAL RATES OF BREEDING ADULT ROSEATE TERNS",1989,"SPENDELOW, JA; NICHOLS, JD"
"FUZHSPJQ","Are European starlings breeding in the Azores archipelago genetically distinct from birds breeding in mainland Europe?",2010,"Neves, Veronica C.; Griffiths, Kate; Savory, Fiona R.; Furness, Robert W.; Mable, Barbara K."
"D36TZ8TW","Status of roseate tern as a breeding species in southern United States",1949,"SPRUNT, ALEXANDER"
"JRVQ4EMP","Estimation by capture-recapture of recruitment and dispersal over several sites",2003,"Lebreton, J. D.; Hines, J. E.; Pradel, R.; Nichols, J. D.; Spendelow, J. A."
"TIQ5MU3J","NEST SITE SELECTION IN ZENAIDA DOVE (ZENAIDA-AURITA) IN PUERTO-RICO",1989,"BURGER, J.; GOCHFELD, M.; GOCHFELD, DJ; SALIVA, JE"
"64CG55WP","CAPTURE-RECAPTURE ESTIMATION OF PREBREEDING SURVIVAL RATE FOR BIRDS EXHIBITING DELAYED MATURATION",1990,"NICHOLS, JD; SPENDELOW, JA; HINES, JE"
"MXICTWWW","INFLUENCE OF DOMINANCE ON THE DEVELOPMENT OF PLAY FIGHTING IN PAIRS OF MALE SYRIAN GOLDEN-HAMSTERS (MESOCRICETUS-AURATUS)",1993,"PELLIS, SM; PELLIS, VC"
"HQQ7KD87","Conservation under uncertainty: optimal network protection strategies for worst-case disturbance events",2015,"Acevedo, Miguel A.; Sefair, Jorge A.; Smith, J. Cole; Reichert, Brian; Fletcher, Robert J."
"TCFIMG3A","Performance of the roseate tern population bleeding in North-West Europe - Ireland, Britain and France, 1960-94",1996,"Cabot, D."
"XTQMPWSC","Risk evaluation for federally listed (roseate tern, piping plover) or candidate (red knot) bird species in offshore waters: A first step for managing the potential impacts of wind facility development on the Atlantic Outer Continental Shelf",2011,"Burger, Joanna; Gordon, Caleb; Lawrence, J.; Newman, James; Forcey, Greg; Vlietstra, Lucy"
"QAUW4FXP","Annual variation in laying date and breeding success of Brown Noddies on Aride Island, Seychelles",2006,"Ramos, J. A.; Maul, A. M.; Bowler, J.; Wood, L.; Threadgold, R.; Johnson, S.; Birch, D.; Walker, S."
"TSNSG482","Prey delivered to Roseate Tern chicks in the Azores",1998,"Ramos, J. A.; Sola, E.; Monteiro, L. R.; Ratcliffe, N."
"WCHQZPQS","Comparative foraging ecology of five sympatric terns at a sub-tropical island in the eastern Indian Ocean",2003,"Surman, C. A.; Wooller, R. D."
"4KQ5G6RE","Systematic list for 1984.",1985,"Venables, W. A."
"TKECK3NK","A recovery plan for Roseate Terns in the East Atlantic: An international programme",1995,"Avery, M. I.; Coulthard, N. D.; Del Nevo, A. J.; Leroux, A.; Medeiros, F.; Merne, O.; Monteiro, L.; Moralee, A.; Ntiamoa-Baidu, Y.; O'Briain, M.; Wallace, E."
"CZATZ2JP","STATUS OF THE ROSEATE TERN IN CANADA",1987,"KIRKHAM, IR; NETTLESHIP, DN"
"B25IHR23","Roseate future?",1978,"Thomas, G."
"95RA9P4D","Long- and short-term influence of environment on recruitment in a species with highly delayed maturity",2010,"Nevoux, Marie; Weimerskirch, Henri; Barbraud, Christophe"
"EJHDRQEI","MIGRATION AND WINTER QUARTERS OF NORTH-AMERICAN ROSEATE TERNS AS SHOWN BANDING RECOVERIES",1984,"NISBET, ICT"
"4M4JPR53","Roseates on a lifeline.",1981,"Dunn, E."
"MRIUNNT2","Rockabill roseate tern recaptured in Brazil.",2000,"Hays, Helen; Newton, Stephen; Lima, Pedro; Crowe, Olivia"
"PWTZ7W5J","Comparative foraging ecology of a tropical seabird community of the Seychelles, western Indian Ocean",2009,"Catry, Teresa; Ramos, Jaime A.; Jaquemet, Sebastien; Faulquier, Lucie; Berlincourt, Maud; Hauselmann, Antoine; Pinet, Patrick; Le Corre, Matthieu"
